,2022,name,Tuition,Enrollment Numbers,super_opeid,type,tier,tier_name,iclevel,region,state,cz,czname,cfips,county,multi,count,female,k_married,mr_kq5_pq1,mr_ktop1_pq1,par_mean,par_median,par_rank,par_q1,par_q2,par_q3,par_q4,par_q5,par_top10pc,par_top5pc,par_top1pc,par_toppt1pc,k_rank,k_mean,k_median,k_median_nozero,k_0inc,k_q1,k_q2,k_q3,k_q4,k_q5,k_top10pc,k_top5pc,k_top1pc,k_rank_cond_parq1,k_rank_cond_parq2,k_rank_cond_parq3,k_rank_cond_parq4,k_rank_cond_parq5,kq1_cond_parq1,kq2_cond_parq1,kq3_cond_parq1,kq4_cond_parq1,kq5_cond_parq1,kq1_cond_parq2,kq2_cond_parq2,kq3_cond_parq2,kq4_cond_parq2,kq5_cond_parq2,kq1_cond_parq3,kq2_cond_parq3,kq3_cond_parq3,kq4_cond_parq3,kq5_cond_parq3,kq1_cond_parq4,kq2_cond_parq4,kq3_cond_parq4,kq4_cond_parq4,kq5_cond_parq4,kq1_cond_parq5,kq2_cond_parq5,kq3_cond_parq5,kq4_cond_parq5,kq5_cond_parq5,ktop1pc_cond_parq1,ktop1pc_cond_parq2,ktop1pc_cond_parq3,ktop1pc_cond_parq4,ktop1pc_cond_parq5,k_married_cond_parq1,k_married_cond_parq2,k_married_cond_parq3,k_married_cond_parq4,k_married_cond_parq5,shareimputed,imputed
20,21,emory university,55468,7010,1564.0,2.0,2.0,Other elite schools (public and private),1.0,3.0,GA,9100.0,Atlanta,13089.0,DeKalb,0.0,1422.66666666667,0.55201501,0.58406121,0.018005462,0.0035348041,379558.826104147,175700.0,0.806358668565638,0.036100194,0.066468887,0.092586413,0.12645225,0.67839229,0.55866838,0.43500996,0.16779459,0.017796706000000002,0.73777747,102596.180844365,67800.0,74700.0,0.08691718400000001,0.09611195300000001,0.074384511,0.084063366,0.15429376,0.59114647,0.44458678,0.3317872,0.1281234,0.71635741,0.72922015,0.72037655,0.73197854,0.74321151,0.11017909,0.064233378,0.091568902,0.23525512,0.49876359,0.07516177,0.097761661,0.071499005,0.24113955,0.51443803,0.079180032,0.089165606,0.11719508,0.17202085,0.54243839,0.08704814300000001,0.07297691,0.10818066,0.18246967,0.54932463,0.10141642,0.070879266,0.075877763,0.13380493,0.61802167,0.097916484,0.073488176,0.082654007,0.082639016,0.14976792,0.4325825,0.54122782,0.50367761,0.54767627,0.61407167,0.0,0.0
21,22,university of california berkeley,44115,30980,1312.0,1.0,3.0,Highly selective public,1.0,4.0,CA,37800.0,San Francisco,6001.0,Alameda,0.0,4624.33333333333,0.53369856,0.49893191,0.048850957,0.0076398184,194452.19163122601,114700.0,0.698318736512634,0.08842337900000001,0.10614046,0.12885636,0.16308188,0.51349801,0.36233899,0.22288206,0.047117095,0.005614059499999999,0.73551917,93578.78176527699,67900.0,74300.0,0.08990052300000001,0.09667050099999999,0.08037831599999999,0.082178339,0.14201778,0.59875512,0.43866071,0.30550808,0.10113109,0.69906998,0.71724141,0.72589833,0.73236579,0.74898928,0.12073239999999999,0.10114336,0.081855983,0.14380181,0.55246651,0.10556254,0.08574085699999999,0.08697911400000001,0.15173908,0.56997848,0.10268389,0.082586177,0.08666767199999999,0.14432336,0.58373886,0.0989452,0.072406173,0.08818022199999999,0.15575935,0.58470905,0.08845766599999999,0.077671997,0.078208826,0.13475843,0.62090307,0.086400434,0.080101147,0.088384658,0.084928095,0.11635904,0.45442277,0.45345366,0.46771237,0.48888597,0.52702129,0.0,0.0
22,23,georgetown university,59957,7357,1445.0,2.0,2.0,Other elite schools (public and private),1.0,3.0,DC,11304.0,Washington DC,11001.0,District Of Columbia,0.0,1480.0,0.53783786,0.5585084,0.01945704,0.0036364838,497298.82918074296,195100.0,0.831564753039463,0.03188619,0.047883362,0.079672672,0.11382930000000001,0.72672844,0.61180902,0.47898474,0.1779272,0.028152356,0.78446192,127901.48680321,84400.0,91200.0,0.074956156,0.080047123,0.062138650999999996,0.058286183,0.1139925,0.68553549,0.54302734,0.41259003,0.17520817,0.73529965,0.76784599,0.74490386,0.77112031,0.7941404000000001,0.13211398,0.064813375,0.069802053,0.12306794,0.61020273,0.085634448,0.047728147,0.08050584,0.14758833,0.63854331,0.09410692,0.074848965,0.059924707,0.17694512,0.59417433,0.083306894,0.063472055,0.06699023400000001,0.14045221,0.64577866,0.075342491,0.061368477000000005,0.054773912,0.10033465,0.70818043,0.11404573,0.14062582,0.13010122,0.14604186,0.18968391,0.45722461,0.48049426,0.45434833,0.53039336,0.58391565,0.0,0.0
23,23,university of michigan ann arbor,53232,31329,2325.0,1.0,3.0,Highly selective public,1.0,2.0,MI,11600.0,Detroit,26161.0,Washtenaw,0.0,5068.33333333333,0.51844788,0.59349805,0.015084568999999999,0.0017168189,267630.774414255,156100.0,0.810743729294385,0.029959381,0.050566744000000004,0.081920892,0.14884299,0.68870997,0.52037627,0.33774725,0.09154094800000001,0.0075135948,0.74666142,94755.6273861394,68700.0,73600.0,0.07675462200000001,0.083133832,0.07330501099999999,0.08391054,0.16055398,0.5990966,0.43672588,0.30114353,0.10064525,0.68625778,0.70344561,0.72299105,0.72480154,0.76000196,0.12390767,0.09086169300000001,0.10973708,0.17199289999999998,0.5035007,0.10120203,0.09797056800000001,0.093501173,0.18503438,0.52229184,0.08934281,0.073046513,0.096822806,0.19583239,0.54495549,0.08931975800000001,0.07696165099999999,0.091962375,0.18400949,0.55774677,0.077958085,0.06997075700000001,0.078806855,0.14899349,0.6242708,0.057304885,0.067336917,0.078667246,0.066029616,0.1150715,0.46563691,0.50572497,0.52996027,0.54829752,0.62283099,0.0,0.0
24,25,carnegie mellon university,58924,7073,3242.0,2.0,2.0,Other elite schools (public and private),1.0,1.0,PA,16300.0,Pittsburgh,42003.0,Allegheny,0.0,1077.3333333333298,0.38551979999999997,0.544034,0.021873826000000002,0.0046390304,221109.11442218398,134400.0,0.769309398856494,0.041113149,0.06375945400000001,0.10588012,0.17903905,0.61020833,0.43507624,0.27107131,0.063818529,0.0058263,0.75706863,109957.04183265,78400.0,85300.0,0.08148174700000001,0.086879089,0.074630059,0.082425505,0.12149605,0.63456941,0.5058198,0.3742753,0.12759337,0.69659549,0.71260697,0.73529708,0.76330775,0.76773566,0.12191916,0.11186869999999999,0.089789651,0.14438286,0.53203964,0.11627375,0.080253743,0.10956101,0.11916249,0.57474899,0.099700905,0.08891771,0.10139552,0.10306794,0.60691792,0.086334065,0.07071080099999999,0.06873285,0.12021735,0.65400493,0.07938198,0.070204288,0.079819918,0.12377057,0.64682323,0.11283568,0.07802858900000001,0.11174092,0.14330736,0.13190663,0.47264236,0.47970939,0.46727803,0.57928264,0.55854124,0.0,0.0
25,25,university of virginia,53666,17311,3745.0,1.0,2.0,Other elite schools (public and private),1.0,3.0,VA,17600.0,Charlottesville,51540.0,Charlottesville City,0.0,2935.0,0.55002838,0.62716591,0.014619415,0.001019173,264071.665213302,151000.0,0.809034313192969,0.028213162000000003,0.046673535999999995,0.08589936,0.15532267,0.6838913000000001,0.50221133,0.31376123,0.073188759,0.0079611437,0.7574531999999999,101595.322591035,71200.0,76100.0,0.07469786,0.081763744,0.06615296799999999,0.07763321,0.15494743,0.61950266,0.45200086,0.30782422,0.09998516699999999,0.69531417,0.74305838,0.7435568,0.73941857,0.76684046,0.14072783,0.07158158,0.093617097,0.17589645,0.51817709,0.097006358,0.055343274000000005,0.093227245,0.17433327,0.58008987,0.065136105,0.06851352,0.1126491,0.17749594,0.57620531,0.08310563900000001,0.069162793,0.086991645,0.20061256,0.56012744,0.080074705,0.065686673,0.069385983,0.13955669,0.64529598,0.036124025,0.06672985099999999,0.06511932599999999,0.069717407,0.11614284,0.45541364,0.52571231,0.55141079,0.63349187,0.64925361,0.0,0.0
26,27,university of southern california,60275,19606,1328.0,2.0,2.0,Other elite schools (public and private),1.0,4.0,CA,38300.0,Los Angeles,6037.0,Los Angeles,0.0,3052.6666666666697,0.50873554,0.50037253,0.039329737000000003,0.0032740090999999996,285910.406563933,120100.0,0.718866056035924,0.072092436,0.097975157,0.13662621,0.16007172,0.53323442,0.40275738,0.2914739,0.10021389,0.014597595,0.71106648,92409.2263884718,63700.0,70600.0,0.098144911,0.10807019,0.094096124,0.088566616,0.14695829,0.56230873,0.40256757,0.26883623,0.078305036,0.6865471,0.69397783,0.69087672,0.72302294,0.71910524,0.12718174,0.10741207,0.090467714,0.12939256,0.54554594,0.12025094,0.090505026,0.087297231,0.18215737,0.5197894000000001,0.11332165,0.10277906,0.10342138,0.15673399999999998,0.52374399,0.10464235,0.079270087,0.085124239,0.15059459,0.58036876,0.10293175,0.095181532,0.0857701,0.13926944,0.5768472,0.045414045,0.050064355,0.053612828,0.063941069,0.098579325,0.45396876,0.42839390000000005,0.44082436,0.5139965999999999,0.53103924,0.0,0.0
27,28,wake forest university,59770,5441,2978.0,2.0,2.0,Other elite schools (public and private),1.0,3.0,NC,401.0,Winston-Salem,37067.0,Forsyth,0.0,940.666666666667,0.51275688,0.65989584,0.0072119986,0.0010160973,433526.419228384,191500.0,0.8442907430954979,0.017875916999999998,0.036367275,0.07917632200000001,0.12709767,0.73948276,0.60675591,0.46440649,0.16580261,0.017647181,0.75863415,100407.670845145,71500.0,76500.0,0.074444391,0.081560016,0.06726937,0.073081791,0.17139913,0.60668963,0.45736793,0.32576084,0.10332924,0.65578026,0.76466972,0.73248625,0.74576086,0.765836,0.18589705,0.07186476900000001,0.063662335,0.27512813,0.40344775,0.054644313,0.077874891,0.08661630699999999,0.20851299,0.57235152,0.080906138,0.062043975999999994,0.1283347,0.17119657,0.5575186,0.09529825300000001,0.045308184,0.089456491,0.21046993,0.55946714,0.07807029,0.070970744,0.06391358400000001,0.16037285,0.62667251,0.056841685999999995,0.065913424,0.08107446900000001,0.06940604,0.11450642,0.54694396,0.52680463,0.59665507,0.64956653,0.67771822,0.0,0.0
28,28,university of north carolina chapel hill,36776,19399,2974.0,1.0,2.0,Other elite schools (public and private),1.0,3.0,NC,1701.0,Raleigh,37135.0,Orange,0.0,3461.0,0.61003566,0.6326949000000001,0.011518728,0.00087036582,221587.976105774,129500.0,0.7686054741074491,0.034589846,0.068632163,0.10714760000000001,0.19565463,0.59397578,0.40727538,0.24382034,0.05515445,0.0049008806,0.69519174,74835.96752052639,54200.0,58900.0,0.086883925,0.09515336199999999,0.0895079,0.10975216,0.22010759,0.48547903,0.32457528,0.20775159,0.06003245,0.63007271,0.66150689,0.68405741,0.68347514,0.70874399,0.097826682,0.14060752,0.15785925,0.27069759,0.33300894,0.091349594,0.10943075,0.14069523,0.27148676,0.38703766,0.086566627,0.083939813,0.12985666,0.27834812,0.42128885,0.093325011,0.086995609,0.12173895,0.26965025,0.42829025,0.097588412,0.08606208900000001,0.095800206,0.18439947,0.53614986,0.025162466,0.032343388,0.044052757000000005,0.044163223,0.073372349,0.48619983,0.54965788,0.58086878,0.63300085,0.66006881,0.0,0.0
29,28,university of florida,28658,34931,1535.0,1.0,3.0,Highly selective public,1.0,3.0,FL,7900.0,Gainesville,12001.0,Alachua,0.0,6627.0,0.55907649,0.6054576,0.026087113,0.002116537,148204.80408508802,106100.0,0.698574083793764,0.060965687000000005,0.10196923,0.14784411,0.21546605,0.47375494,0.28928769,0.15833993,0.027280812999999998,0.0012943649,0.70130485,71790.4289648408,56700.0,61700.0,0.08727300199999999,0.09585043800000001,0.087862715,0.10051603,0.20683217,0.50893867,0.33464605,0.20060854,0.049404505999999994,0.65631211,0.68727833,0.69132054,0.69938886,0.7141009,0.12037212,0.09973716,0.12085684,0.23113564,0.42789829,0.08208278599999999,0.10217255,0.12671886,0.23589306,0.45313275,0.09385175300000001,0.091688536,0.11631389999999998,0.22343439,0.47471148,0.09296268199999999,0.08768224699999999,0.10911147,0.21108760000000001,0.49915597,0.097595215,0.082142815,0.083419383,0.19033329,0.54650933,0.034716856000000004,0.037490457000000005,0.04042878,0.043847997,0.059187110999999994,0.49429557,0.53868192,0.58011085,0.61543161,0.63750887,0.0,0.0
30,28,university of california santa barbara,44196,23196,1320.0,1.0,3.0,Highly selective public,1.0,4.0,CA,38200.0,Santa Barbara,6083.0,Santa Barbara,0.0,3450.3333333333303,0.56352043,0.54432124,0.030754454,0.0017355393,192472.430426408,124000.0,0.72965082404418,0.062115032,0.087147795,0.12730043,0.17274314,0.55069363,0.39367941,0.22143345,0.038128436,0.0049218796,0.70207489,71105.5218479797,58800.0,63100.0,0.08778128,0.098488189,0.091905512,0.10086505,0.17617479,0.53256643,0.34229895,0.20572531,0.047513335999999996,0.67006582,0.67113656,0.67195064,0.70997077,0.71506816,0.10950902,0.10295549,0.10049001,0.19192453,0.49512097,0.11284336,0.099121623,0.11981647,0.20493373,0.46328482,0.11196057,0.11201667,0.098094448,0.20609771,0.47183064,0.088614717,0.09340699,0.10447615,0.16821477,0.54528737,0.09495618199999999,0.08439721900000001,0.097415976,0.165427,0.55780351,0.02794073,0.024433583,0.03646132,0.040282175,0.058196519,0.45627567,0.48542023,0.49200296,0.54520154,0.57539135,0.0,0.0
31,28,tufts university,63000,6114,2219.0,2.0,2.0,Other elite schools (public and private),1.0,1.0,MA,20500.0,Boston,25017.0,Middlesex,0.0,1109.0,0.54974449,0.58737248,0.021266045,0.003530148,370105.719661106,187900.0,0.820249068672534,0.034208201,0.055438161,0.074133776,0.12855855,0.70766133,0.58335471,0.46011913,0.14427018,0.01619729,0.76872563,97354.618796025,73100.0,77300.0,0.067910373,0.072678879,0.065161467,0.079765424,0.14161126,0.64078301,0.46965379,0.32391316,0.10815921,0.758977,0.73626471,0.76869255,0.78975368,0.76792324,0.08989956199999999,0.034888063,0.12064912,0.13289821,0.62166512,0.083111614,0.076900795,0.10629658,0.17054573,0.56314534,0.072281055,0.051832128,0.091373734,0.13974157,0.64477152,0.055408414,0.061280508,0.066634446,0.13945989,0.67721677,0.074208282,0.06780662400000001,0.076880045,0.14035243,0.64075261,0.10319596,0.071328759,0.080851048,0.088256806,0.1177608,0.40277392,0.52146345,0.57564324,0.59254885,0.60174757,0.0,0.0
32,28,new york university,56500,27444,2785.0,2.0,2.0,Other elite schools (public and private),1.0,1.0,NY,19400.0,New York,36061.0,New York,0.0,3738.6666666666697,0.59816337,0.46595636,0.036272708,0.0051718312,294568.574104516,130500.0,0.735824716307978,0.069385424,0.092358157,0.11398175,0.14868265,0.57559204,0.42581347,0.29055226,0.088063702,0.012611305,0.68887949,88411.629776937,58100.0,64700.0,0.10176491,0.11201625,0.11301687,0.10183801,0.15403171,0.51909721,0.36608055,0.25125381,0.089076646,0.69036591,0.69206429,0.68342328,0.70404875,0.68535137,0.11747748,0.11345439,0.09671854199999999,0.14957821,0.5227712999999999,0.11231202,0.10465832,0.09896852800000001,0.1622951,0.52176607,0.12131038,0.11922826,0.09933488800000001,0.14349426,0.5166322,0.098174557,0.099025011,0.099025965,0.16846573,0.53530878,0.11304547,0.11668959,0.10413763,0.15160084,0.51452649,0.074537717,0.080064334,0.090765044,0.085735269,0.092804119,0.42533392,0.44710588,0.46465737,0.45290503,0.47750649,0.0,0.0
33,34,university of california san diego,44487,31842,1317.0,1.0,3.0,Highly selective public,1.0,4.0,CA,38000.0,San Diego,6073.0,San Diego,0.0,3264.6666666666697,0.53971821,0.54166245,0.048327465,0.0039897105,176468.657436951,111300.0,0.691959722670872,0.087772354,0.10862864,0.12673704,0.17635778,0.50050426,0.34213072,0.19113210000000003,0.033567566,0.0037752759999999997,0.72954172,79191.1469897067,65300.0,70600.0,0.08922501699999999,0.096262582,0.07499530900000001,0.08466902400000001,0.15955675,0.58451635,0.40152583,0.24956581,0.063407302,0.70058936,0.71291196,0.71621794,0.72240001,0.74411851,0.12776104,0.084068626,0.078353852,0.15921648,0.55060005,0.090743683,0.087662466,0.09510482099999999,0.18643586,0.54005313,0.09815078199999999,0.080109023,0.099782489,0.17609832,0.54585934,0.10068734,0.07844521900000001,0.082396775,0.17031872,0.56815189,0.089899324,0.06814437400000001,0.080485165,0.14580187,0.61566919,0.045455206,0.041633792,0.053057652000000004,0.060254145,0.07501297400000001,0.49255127,0.48589519,0.52783281,0.546193,0.56428409,0.0,0.0
34,34,university of rochester,59344,6521,2894.0,2.0,2.0,Other elite schools (public and private),1.0,1.0,NY,18000.0,Buffalo,36055.0,Monroe,0.0,988.666666666667,0.45448416,0.57124299,0.030212082,0.0037142778999999996,199434.71578936302,129200.0,0.750196338584113,0.057357918,0.072607502,0.11656866,0.1751419,0.57832396,0.40923479,0.2547206,0.05578047,0.0029872272,0.72785884,78104.4380900202,62000.0,66100.0,0.066361986,0.069921628,0.09407739300000001,0.09576129900000001,0.18077436,0.55946529,0.37525555,0.23596545,0.070623107,0.70131242,0.68524706,0.70549643,0.72706473,0.74058956,0.08647841199999999,0.12978564,0.08517752599999999,0.17182934,0.52672905,0.049629528,0.17938261,0.12373506,0.17029566,0.47695714,0.07146213900000001,0.098704085,0.11530075,0.21457534,0.49995765,0.066316538,0.087288983,0.10390096,0.18726707,0.55522645,0.071608447,0.080949217,0.08689546599999999,0.17419784,0.58634913,0.064756148,0.060630467,0.032294802000000004,0.07144784900000001,0.079935357,0.45257914,0.48805782,0.54277039,0.6002602,0.59040713,0.0,0.0
35,36,boston college,61706,9445,2128.0,2.0,2.0,Other elite schools (public and private),1.0,1.0,MA,20500.0,Boston,25017.0,Middlesex,0.0,2147.3333333333303,0.51660973,0.60101098,0.016028848000000002,0.0020131257,394426.34565643396,168400.0,0.814904481329854,0.028515624,0.05650644,0.08392871199999999,0.13771647,0.69333279,0.55180222,0.41274211,0.13808219,0.018053349,0.76141644,99796.0483011875,71800.0,76800.0,0.077680364,0.084641755,0.063135073,0.065523401,0.14776297,0.63893688,0.46111041,0.32092065,0.10903931,0.70580006,0.72127658,0.73597211,0.75249785,0.77182674,0.11552202,0.097339176,0.058737025,0.1662942,0.56210756,0.078181528,0.09789605400000001,0.11796306,0.16232756,0.54363185,0.081612617,0.07235787099999999,0.073420808,0.20112027,0.57148844,0.08839876199999999,0.058384925,0.06515231,0.15930039,0.62876356,0.083518624,0.058722392000000005,0.060646404,0.13706316,0.66004944,0.07059728400000001,0.05271323,0.079539634,0.074337177,0.12567475,0.42735332,0.49798432,0.51399916,0.58722633,0.62982076,0.0,0.0
36,36,university of california irvine,43709,29638,1314.0,1.0,3.0,Highly selective public,1.0,4.0,CA,38300.0,Los Angeles,6059.0,Orange,0.0,3244.3333333333303,0.52984691,0.50187969,0.067682147,0.0030904582,121501.651413843,92100.0,0.631591374798423,0.12246905,0.13226604,0.15022802,0.19063993,0.40439701,0.24234082,0.11216428,0.015964503999999997,0.00090420461,0.70583749,68174.4689835803,60400.0,65300.0,0.09718584300000001,0.10445037,0.08454296,0.090061702,0.17779046,0.5431545999999999,0.34710112,0.19716725,0.035942361,0.70713192,0.67470163,0.70990252,0.6991818000000001,0.71725649,0.12146871,0.06982232599999999,0.079722814,0.17633924,0.55264693,0.11465075,0.10650489,0.10001839,0.17726117,0.50156486,0.09431890400000001,0.088261366,0.095080256,0.17276232,0.54957712,0.09910875599999999,0.08738422400000001,0.10352837,0.19991888,0.51005977,0.10224207,0.079097137,0.08172346700000001,0.16983923,0.56709808,0.025234606,0.031035079,0.023142857000000003,0.026958153,0.049780309,0.47462165,0.47377059,0.49594298,0.49099785,0.52666354,0.0,0.0
37,38,college of william and mary,46467,6236,3705.0,1.0,2.0,Other elite schools (public and private),1.0,3.0,VA,2500.0,Newport News,51830.0,Williamsburg City,0.0,1330.3333333333298,0.5740416,0.61055648,0.0052360371,0.00021061544,208657.858537177,147100.0,0.818497437084865,0.013460711,0.042123187,0.080365479,0.16588438,0.69816625,0.48023704,0.27825558,0.044547305,0.0039793039,0.72144502,75046.7725155036,59800.0,65000.0,0.083367601,0.09043104199999999,0.07662718,0.09189605,0.19742891,0.54361683,0.36683324,0.23521267,0.062953971,0.66941893,0.70350862,0.70559043,0.70616883,0.72898495,0.062357996,0.093520731,0.19506304,0.26007158,0.38898668,0.074825771,0.10186023,0.10682892,0.21871287,0.49777222,0.09472926699999999,0.06604448,0.10219724,0.22925946,0.50776958,0.088664301,0.072054625,0.11611218,0.22948828,0.49368057,0.091838829,0.077083662,0.082066499,0.18365569,0.5653553000000001,0.015646681000000003,0.029260877999999997,0.03724369,0.037693866,0.07486019299999999,0.49190488,0.56408012,0.62506717,0.5979948,0.61696255,0.0,0.0
38,38,university of texas austin,40032,40048,3658.0,1.0,3.0,Highly selective public,1.0,3.0,TX,31201.0,Austin,48453.0,Travis,0.0,6993.66666666667,0.51875508,0.59126681,0.022225698,0.0020473851,195837.489862107,125100.0,0.74522707669241,0.049989671,0.081017978,0.11710292,0.18151806,0.57037145,0.38751996,0.22693284,0.048796397000000005,0.0037194774,0.70539993,78687.0678791228,57900.0,63600.0,0.09289625300000001,0.10155523,0.08452761199999999,0.097897187,0.19729319,0.51872683,0.358132,0.23579828,0.071049467,0.681669,0.68838489,0.69275331,0.70189708,0.71360779,0.10065773,0.097917356,0.11004456,0.24677454,0.44460583,0.10403007,0.081208646,0.11394526,0.24494293,0.45587307,0.10116651,0.095997721,0.098984227,0.22128767,0.48256388,0.09287104,0.08623863,0.10708027,0.21369316,0.50011688,0.10412586,0.080926061,0.091407351,0.17604253,0.54749823,0.040956162000000004,0.039415751,0.05137359,0.057568852000000004,0.08651013699999999,0.5177567,0.53040689,0.54469341,0.57334965,0.62161827,0.0,0.0
39,38,georgia institute of technology,33794,16561,1569.0,1.0,3.0,Highly selective public,1.0,3.0,GA,9100.0,Atlanta,13121.0,Fulton,0.0,2185.3333333333303,0.29301402,0.63464087,0.018577013,0.0015436449,173282.788204507,126000.0,0.762623755232891,0.032330997,0.06979374599999999,0.11102830000000001,0.20050474,0.58634228,0.37228882,0.20501772,0.032896768,0.0024390279,0.78759992,93211.1913025759,78900.0,83100.0,0.06726969,0.07133162,0.050478577999999996,0.058506228,0.12688598,0.69279766,0.51960742,0.31567729,0.068041913,0.71109796,0.75580037,0.76932091,0.78041184,0.80152267,0.11830033,0.09865944800000001,0.03603616,0.17241578,0.5745883,0.076763086,0.049755149000000005,0.10526808,0.12472405,0.64348966,0.087025777,0.059880402,0.05764607,0.12583478,0.669613,0.075422682,0.045267582,0.063053474,0.14495431,0.67130196,0.063724458,0.047909625,0.052786957,0.11865323,0.71692574,0.047745045,0.050277743,0.069792598,0.054728266,0.075496808,0.54356503,0.55879235,0.60388911,0.62655437,0.65727949,0.0,0.0
40,38,university of california davis,44408,31162,1313.0,1.0,5.0,Selective public,1.0,4.0,CA,37400.0,Sacramento,6113.0,Yolo,0.0,3996.0,0.58041376,0.56190777,0.044437986,0.0029225231,158390.081251825,109400.0,0.688869128559962,0.08583757300000001,0.1050657,0.13195091,0.18931694,0.48782891,0.31251526,0.16300775,0.026686411,0.0023527273000000003,0.72145909,72099.3176575013,61600.0,66000.0,0.085000232,0.090886995,0.079596683,0.092290804,0.1791541,0.55807149,0.36151502,0.21275501,0.043626569000000004,0.69854224,0.69896799,0.71966624,0.7184574,0.73198521,0.10695417,0.086550795,0.09832152,0.19047496,0.51769853,0.10114723,0.088802166,0.1013457,0.20144729,0.50725758,0.09415056599999999,0.07978928099999999,0.087572306,0.19143601,0.54705191,0.09024398800000001,0.072353847,0.10041015,0.19491808,0.54207397,0.085216835,0.07914912,0.087404773,0.16292092,0.58530831,0.03404713,0.035019897,0.034377974,0.036478776,0.05244134,0.49596095,0.50374472,0.53005171,0.56245112,0.59444416,0.0,0.0
41,42,boston university,59816,16872,2130.0,2.0,4.0,Highly selective private,1.0,1.0,MA,20500.0,Boston,25025.0,Suffolk,0.0,3427.6666666666697,0.62199748,0.53076339,0.020175174,0.0015425697,262524.433528032,126800.0,0.757368923375477,0.040002327000000004,0.075798891,0.11920387,0.19311379,0.57188106,0.41226423,0.27476227,0.0757434,0.011484461999999999,0.71910805,76565.2310374222,62000.0,66700.0,0.086973779,0.093526468,0.083324052,0.09047745199999999,0.17458037,0.55809164,0.37334120000000004,0.23454922,0.058735993,0.68758792,0.72142458,0.72103655,0.72034889,0.72018486,0.10753217,0.1170901,0.087506264,0.18352146,0.50435001,0.10135633,0.070728965,0.10134444,0.16048008,0.56609017,0.09074319199999999,0.084560879,0.08494587199999999,0.17079052,0.56895959,0.086409174,0.082643338,0.092269689,0.19187158,0.54680622,0.09449253199999999,0.082603619,0.08979275099999999,0.17077491,0.56233621,0.038562,0.050856449000000005,0.057100724000000005,0.04407627099999999,0.0664827,0.4154622,0.49201593,0.51433194,0.52466518,0.54944861,0.0,0.0
42,42,brandeis university,60391,3493,2133.0,2.0,2.0,Other elite schools (public and private),1.0,1.0,MA,20500.0,Boston,25017.0,Middlesex,0.0,715.0,0.57296038,0.58348888,0.020382755,0.0037860365,299664.47293852,142700.0,0.773560667426992,0.040012892,0.069371127,0.11065703,0.16196483,0.61799419,0.47606823,0.31855661,0.086154282,0.013124366,0.71823013,78200.0647326632,63100.0,67000.0,0.082416669,0.08713001,0.091021225,0.097780459,0.17101504,0.55305332,0.36968365,0.24771248,0.076518171,0.67211378,0.70838678,0.69484848,0.72092366,0.72580165,0.13188297,0.07841472299999999,0.10949645,0.17080119,0.50940466,0.12037488,0.10638728,0.063669853,0.14672694,0.56284112,0.10272445,0.10401097,0.09214785699999999,0.17936149,0.52175522,0.093267873,0.09159991099999999,0.08847069699999999,0.17447369,0.55218786,0.076099671,0.087634981,0.10429934,0.17135431,0.56061167,0.094620414,0.093958221,0.037722092,0.072800785,0.081309453,0.45781514,0.47911137,0.50120527,0.62688816,0.60670173,0.0,0.0
43,42,case western reserve university,54020,5433,3024.0,2.0,2.0,Other elite schools (public and private),1.0,2.0,OH,15200.0,Cleveland,39035.0,Cuyahoga,0.0,714.333333333333,0.38777414,0.62533736,0.017887011,0.0018017193,166132.025081661,118200.0,0.746777738915166,0.032713771,0.065086842,0.13811813,0.22673118,0.53735012,0.34867886,0.18254972,0.035472538,0.0018841894,0.76992291,87192.3720798822,73400.0,77500.0,0.067468859,0.072145499,0.055182159,0.087549642,0.14069569,0.64442706,0.47213352,0.30714098,0.08681482800000001,0.73886508,0.74963284,0.77658647,0.77189207,0.77172762,0.0596557,0.064090863,0.11651706,0.21296324,0.54677314,0.08359509700000001,0.052794825,0.13516319,0.15952747,0.56891942,0.060826462000000005,0.052791200999999996,0.10231799,0.13785997,0.64620435,0.059024915,0.05309301599999999,0.08978983800000001,0.16020074,0.63789153,0.079964571,0.056425024000000004,0.07527766400000001,0.12651391,0.66181886,0.055075254000000004,0.06515035799999999,0.091817118,0.074697606,0.095198251,0.60345376,0.59227723,0.60573161,0.63733971,0.63064903,0.0,0.0
